Geneid,logFC,AveExpr,t,P.Value,adj.P.Val,B
TNFSF12,-2.7004715132698522,4.282314040605777,-39.329209556124745,5.45591725392297e-146,3.770693727298481e-145,323.2031051819089
RERE,-2.012991060608626,4.639307621752052,-39.31971340635156,5.925972076590834e-146,4.093731290019574e-145,323.12043663152275
OAZ3,2.6469811479134,1.7272363568642675,39.31871463266402,5.9777103304826155e-146,4.127631636135298e-145,323.11174117682856
RTKN2,2.4146422982596047,1.6855857862193366,39.316409853751814,6.098835308133743e-146,4.209392212672702e-145,323.0916749976311
RSRC2,-2.323366828871186,4.860340072275513,-39.31553315021073,6.145552186169776e-146,4.239746648525501e-145,323.0840419493679
NDEL1,-2.328641820017834,4.5570251527184045,-39.31545031313589,6.149984814238111e-146,4.240915619008008e-145,323.08332072072164
CYP2B6,2.5148677859803263,1.4190974260747935,39.31208763767123,6.332651759980015e-146,4.364935934960858e-145,323.05404255818314
NUF2,2.358160308666645,2.062830262681024,39.31089473860822,6.398749980373385e-146,4.408533794307072e-145,323.04365588087074
VAV3,2.9088783315856226,2.319298560722055,39.30792952761658,6.566060889098977e-146,4.521794177428411e-145,323.0178367633481
RANBP3,-2.143047072408727,4.435271176234191,-39.30560490848603,6.700285210850218e-146,4.612178548695475e-145,322.99759473871467
SAMD12,2.4060036543116103,1.9999814564073903,39.30042119695002,7.00957547794602e-146,4.8229366949101716e-145,322.9524542588162
FAM167A,2.59172125019541,1.617209917758406,39.285573192253416,7.976945317134416e-146,5.486098093773439e-145,322.8231373401089
LAMTOR5,-3.000605146575307,5.250849679504239,-39.280604242069735,8.329681550051322e-146,5.7261477073766034e-145,322.7798547609607
DMWD,-1.9240740681465374,4.175066349255822,-39.2802584228017,8.354804297636493e-146,5.7408699628125114e-145,322.77684235083154
TWIST2,-3.1433681844537382,3.9398072485138824,-39.274970769968235,8.748526334253974e-146,6.008743940794924e-145,322.7307800897208
XRN2,-2.4712291329591456,4.886496354394584,-39.269284423321515,9.192700618158668e-146,6.3110171619699224e-145,322.68124082462344
SRP9,-3.033437179946728,5.407742581132467,-39.2666580875442,9.405407936260725e-146,6.454185118157116e-145,322.6583589204235
SDHA,-2.7910263358238003,5.272475645406555,-39.264542760095054,9.580307715889492e-146,6.571293441262022e-145,322.63992854555556
CAPNS1,-3.7681724334572717,5.95538027427278,-39.25515387211473,1.0396770922399602e-145,7.128162374773131e-145,322.558118569435
TRPV4,2.332848954347437,2.002280751837,39.248037086076465,1.1061781619333825e-145,7.580746624789482e-145,322.49609924763087
GNAS,-3.411635650821471,6.012200462456648,-39.24652404280462,1.120856675677602e-145,7.677942588631005e-145,322.48291300345585
NUB1,-1.903207471343614,4.4719170279125935,-39.24598804437034,1.126103232612473e-145,7.71047164752519e-145,322.4782416834847
SLC35E2B,-2.00602669382862,4.406237611000414,-39.23727491851151,1.2149244841199072e-145,8.314958201524137e-145,322.402300273517
TCEA2,-2.0749697946011447,4.299541930086924,-39.233162626414554,1.2592498383369326e-145,8.61451479512474e-145,322.36645530159973
RNF44,-2.1258840377720016,4.430747529511749,-39.23093867256534,1.2838924548194657e-145,8.779216927259992e-145,322.34706923798547
RAMP2,-2.789400551850529,4.308221096626935,-39.22668218626627,1.3324116557515146e-145,9.106968986884138e-145,322.3099640085586
RTCB,-2.6608319809854444,4.925890374693838,-39.223031376381066,1.3754874629624004e-145,9.397242975898394e-145,322.27813687512685
LRRC19,2.4393683652097673,1.6418359986149735,39.21894876345779,1.425312390799727e-145,9.733350224297253e-145,322.2425433992517
ZC2HC1C,2.3566093224790556,1.9129769011228757,39.21339143333886,1.4960530543567589e-145,1.0211930236173416e-144,322.1940895630252
WASF1,-2.3823104169235707,4.099694983544529,-39.21277986214234,1.5040496123485825e-145,1.0261991363900813e-144,322.1887570975952
PIM3,-2.756433562183954,4.907192909504254,-39.2059866410211,1.595805530216563e-145,1.0883239124612122e-144,322.129521926379
C1QTNF1,-3.0617388084160355,4.541893501839633,-39.20292454393225,1.6389785755947645e-145,1.1172755360392479e-144,322.1028193422086
RUSC1,-1.7630153158319106,4.267259978563728,-39.197247383511474,1.7221411002731417e-145,1.1734501258702339e-144,322.0533093915041
MRPL9,-2.4158107843337815,4.836745135071777,-39.195017849142594,1.755944966667781e-145,1.195957592073465e-144,322.033864750993
SNRPD2,-3.986167685520334,5.944889795639251,-39.179592605404274,2.0087512722769567e-145,1.367540206814308e-144,321.8993182815636
GLO1,-3.245978451387071,5.369910375522127,-39.17671792161974,2.059747489226439e-145,1.4016418766757068e-144,321.874240630077
CBLC,2.7752456412148727,1.8119479627962396,39.173793496811705,2.1129569506679136e-145,1.4366104184530716e-144,321.8487280047875
APP,-3.8588037698991036,6.083578178715708,-39.173791716689756,2.1129897554468602e-145,1.4366104184530716e-144,321.848712474715
TOP2A,3.0827226136869457,2.41312730962233,39.17323709967862,2.12323533259897e-145,1.4429429061558948e-144,321.8438738868561
TMEM42,-2.5605485176711635,4.335302173616874,-39.17115513532848,2.1621419622817874e-145,1.4687392417465054e-144,321.8257100799806
HES2,2.605090281242159,1.4873610712428098,39.17066790983212,2.17134960422676e-145,1.4743473331987748e-144,321.82145927161
TRIM59,2.1273491763670864,2.386917429813576,39.165294940363,2.275530847464615e-145,1.5444093674641522e-144,321.77458074117277
SAMD10,2.1893578281806887,2.205119019162001,39.16474652509807,2.286442206987628e-145,1.551135212519684e-144,321.76979568065366
CCT7,-3.553809327549395,5.754914226327162,-39.151261630564946,2.5718679166776544e-145,1.744005704619243e-144,321.6521248590771
FXYD4,2.6222257095116133,1.5040374495260147,39.142681839181414,2.771780731293226e-145,1.878745731565404e-144,321.577244816049
MCRS1,-2.1035809412464213,4.5502136311478845,-39.13212536784172,3.039236349997916e-145,2.059129159613636e-144,321.48510078439796
HABP2,2.761474391832709,1.6290567306648016,39.1312440094991,3.062702467239035e-145,2.074120499020471e-144,321.47740706633147
MDK,-4.409326871186893,6.309921402913621,-39.12922020075785,3.1172753707815467e-145,2.11015563560597e-144,321.4597400917599
SULT2B1,2.4322879899285925,1.56628460184066,39.1231617827204,3.286535012981332e-145,2.2232413951511978e-144,321.4068496853908
BCAS2,-2.453423295097497,4.658425111205228,-39.12313843476465,3.287204800423711e-145,2.2232413951511978e-144,321.4066458473188
SMTN,-2.53667162022933,4.682996160470548,-39.121185422233644,3.343718041003578e-145,2.2604759938482502e-144,321.38959493692573
PTOV1,-2.4535281852071744,4.994193677827234,-39.12102762332311,3.3483264496309725e-145,2.2626038417052577e-144,321.3882172420007
RTN4,-2.82533875376497,5.255370614929368,-39.11934471160515,3.397872216662357e-145,2.2950826381014648e-144,321.3735240526735
TCERG1,-1.8866942631116554,4.574012737424893,-39.11797242789127,3.4388159851365124e-145,2.32172545674779e-144,321.3615426385157
PACS2,-2.025573840493827,4.388872774029828,-39.112201162887416,3.6164885167517696e-145,2.4406176099107365e-144,321.3111511439878
GJB7,2.467223306354983,1.4562265185223333,39.11182694058996,3.628321672288135e-145,2.447536849320498e-144,321.3078834991046
RHOA,-4.025157776857724,6.019577642359489,-39.10670981284454,3.794073894801989e-145,2.558233194718903e-144,321.26319987381083
ZNF3,-1.6567418439178776,4.282144388101434,-39.097983175458516,4.094429279332663e-145,2.7595526839993166e-144,321.1869899016285
SLC27A2,2.346648259904915,1.6258507805754887,39.09169869836914,4.325376328316287e-145,2.913937736970972e-144,321.13210152941315
TRO,-3.1001962901078888,4.420166325957103,-39.08686520911303,4.511840864634744e-145,3.038234404846214e-144,321.0898826914583
UGT3A2,2.407915403315538,1.3448976110963469,39.063200919257035,5.547702873496372e-145,3.734151330061356e-144,320.883141534048
ADAM15,-2.04988122940851,4.599748694100311,-39.06283103024917,5.5656569362936035e-145,3.744608802316044e-144,320.87990947670204
PLAGL1,-2.126434503783219,4.355570388098938,-39.06182434545917,5.6148157543319466e-145,3.7760428312241944e-144,320.8711130682524
CENPM,2.3782023518751956,2.051420128392904,39.04243469695518,6.651276224227083e-145,4.4711356840637615e-144,320.70166182767497
AKT2,-2.183290837921393,4.896718919165059,-39.03752776723519,6.942667846169377e-145,4.664990872081185e-144,320.65877147489954
TCEAL8,-2.8650686644909595,4.974837252417468,-39.03666693781019,6.995089897577902e-145,4.698176597297768e-144,320.65124685305227
DGUOK,-2.258574215044711,4.694845969757678,-39.029221468881445,7.465365537655513e-145,5.0118587536718066e-144,320.58616120138186
BCKDHA,-2.4839480790071913,4.469828337418365,-39.02903451167308,7.47757322186275e-145,5.0178792920368406e-144,320.5845267990877
COX7A1,-2.914894722383825,4.08009540812744,-39.02688494317032,7.619377754319073e-145,5.1108238483713207e-144,320.5657347020315
RRN3,-1.8347943211585616,4.357588180478802,-39.02375340522694,7.830796045845869e-145,5.250362301214754e-144,320.538356941062
FAM81A,2.2725132828327763,1.7019664622068496,39.02219845243333,7.937948146901691e-145,5.31990224574701e-144,320.52476216945723
PDK2,-2.342781163953839,4.524638257155898,-39.0195902165039,8.120990158144562e-145,5.440220396597879e-144,320.50195799141585
COX4I1,-3.424441795287305,5.8105725276196685,-39.018444357351626,8.20273575171357e-145,5.492605764052736e-144,320.49193931456813
PADI1,3.049770452741956,1.7823445345479827,39.00779455198181,9.003042122088297e-145,6.025890941525651e-144,320.3988162651504
COPS7A,-2.2079311279707667,4.7346334133431105,-39.00715866906358,9.053229287716189e-145,6.056864587824983e-144,320.3932555904559
EMC4,-2.2347584975238353,4.782617977604077,-39.0039581573196,9.310116974990017e-145,6.226040229216123e-144,320.36526696378246
TCF7L1,-2.536239076710291,4.293896104619747,-38.998613611531106,9.755474473985248e-145,6.521052596162431e-144,320.31852582126766
FOXJ1,3.1484745343909233,2.175349016183984,38.99289948494865,1.0255259578565167e-144,6.852176891838538e-144,320.2685485559834
LRRC47,-2.007012472576343,4.482478203753171,-38.99248304775507,1.0292670357430118e-144,6.87420778334962e-144,320.2649061273527
TYK2,-2.1071306553340032,4.596836360506736,-38.97807290448479,1.1674972185228717e-144,7.794050396759585e-144,320.1388524361337
CNOT3,-1.9864047392776372,4.490799832167353,-38.97716246165919,1.1768306475726153e-144,7.852974179062759e-144,320.1308874101634
HSH2D,2.5078545592995276,1.9306452204237348,38.97247996804352,1.2260271572947149e-144,8.177738420405058e-144,320.08992090080176
PQBP1,-2.467985501429673,4.947514870224859,-38.967963033494556,1.275435395912717e-144,8.503634701634163e-144,320.05040026396597
RPL7,-6.070747624961713,7.606563805946172,-38.966716103051326,1.2894227989130266e-144,8.593192904287847e-144,320.0394898773753
AAAS,-2.3794786817240476,4.748383208497151,-38.96293505141725,1.3327829793565222e-144,8.878340982483361e-144,320.0064052670111
CDIP1,-2.3888728878393293,4.184224207718837,-38.96226461816243,1.3406224027525773e-144,8.926723892447084e-144,320.0005387181624
PDCD7,-1.899123058555967,4.239016009827717,-38.961675986538594,1.3475433821575047e-144,8.968952257350852e-144,319.99538791900096
ZNF511,-2.360212042607546,4.411309680132257,-38.954868753014196,1.430229129715057e-144,9.515201357829384e-144,319.9358183467809
PSMA6,-2.6868871837344512,5.065136708914033,-38.950392233082724,1.4873552647385977e-144,9.891008304109662e-144,319.89664152977195
MKNK1,-1.8262371674908837,4.248942964005554,-38.949514884976175,1.4988163954911153e-144,9.962947782560684e-144,319.8889630176015
LRP5,-2.1003563168495023,4.437583234164104,-38.94663750101023,1.5370292086629734e-144,1.0212573309211553e-143,319.86377960793635
CELSR2,1.9403915809741186,2.6932505596195244,38.94315563305693,1.5845770561672438e-144,1.0523983467374903e-143,319.83330426399647
GALT,-2.249960437884408,4.48680982219533,-38.94000965841642,1.6288037450802054e-144,1.0813078612859932e-143,319.8057675590162
ANGPTL1,-3.3446879506343636,4.004450470960903,-38.91409354381315,2.0435063549587968e-144,1.3560336943274143e-143,319.5788770926102
GTF3C2,-1.5960275526202303,4.430116301642062,-38.91354078244719,2.0534183306206962e-144,1.3620275419551752e-143,319.5740368666796
ZCCHC24,-2.7859198718683946,4.232329842195715,-38.90801437957309,2.1552028694504724e-144,1.428929025772642e-143,319.5256431214164
PRMT1,-2.8817380843415665,5.198468109957421,-38.90512098284382,2.2104930871266348e-144,1.4649600741727565e-143,319.5003046371082
PTPN1,-2.285816952470462,4.583024033472878,-38.90429715034245,2.226494071531762e-144,1.4749332839984573e-143,319.4930898582111
RBM38,-2.585057257847617,4.379099712113317,-38.89778663872455,2.3570953181066354e-144,1.5607820558715507e-143,319.4360705648822
PSMB8,-2.483444778309749,4.879749821608199,-38.893040688489606,2.4571100607491838e-144,1.6263128470462973e-143,319.3945020424001
RPL14,-4.192666392839063,6.413718349588859,-38.89287052892336,2.4607738325296184e-144,1.6280420810858065e-143,319.39301160777796
EGLN1,-1.9652827054304827,4.43632752514615,-38.887547384871276,2.578193791074607e-144,1.70499852417436e-143,319.3463841528492
LLGL1,-1.9843061259693284,4.2009461638182515,-38.88277800724633,2.6881577209057595e-144,1.7769605967301922e-143,319.3046043575453
PCDHA13,2.779754649818805,1.6707938531800373,38.8811773898977,2.726105046315384e-144,1.8012762353810863e-143,319.29058229984264
TOM1,-2.029353870624876,4.449360856775499,-38.88069566168388,2.737630524535124e-144,1.8081203225586354e-143,319.2863621027822
MFAP1,-2.1035617943775997,4.475860700356047,-38.86579047401235,3.119411957083698e-144,2.0593969476262713e-143,319.15577042031936
MPC1,-2.390164487255063,4.646264327456491,-38.85899096586926,3.310864330477227e-144,2.184860108667716e-143,319.09618740843933
POLD4,-2.2397841609055225,4.550556801351982,-38.85253339771034,3.503575160842147e-144,2.3110465115469835e-143,319.03959543945103
SMG5,-2.29002877227865,4.809835988492575,-38.85141766307501,3.5379921517423407e-144,2.3327553191224085e-143,319.02981698861555
GLYATL1,2.565098365387574,1.4354996561650797,38.8442778759976,3.766393607056353e-144,2.482293795152715e-143,318.96723925364694
NR1H2,-2.4653625491069344,4.6722001533839554,-38.84410922322854,3.7719637214728676e-144,2.484907448667451e-143,318.9657609945039
EIF5B,-2.2176150320371315,4.916131703647113,-38.8432485928369,3.8005166028017006e-144,2.5026531098721403e-143,318.95821742410965
VTCN1,3.390218191784467,2.2616802654441277,38.80923979746451,5.1202952865177477e-144,3.370298911924644e-143,318.6600508531821
DRG1,-2.3610274213555935,4.842992615589932,-38.803686001899614,5.37577535300219e-144,3.5369587369285434e-143,318.6113451898137
PTPN13,-2.166896313235504,4.2213370477559815,-38.80356998547077,5.381246206850077e-144,3.5390548302205516e-143,318.61032770829127
SNX33,-2.0736449584212724,4.340740671134443,-38.80289273181952,5.413294159649769e-144,3.5586205409446356e-143,318.60438805853596
CKMT1A,2.673850139405577,1.5552888057596443,38.80130895237848,5.488987581357799e-144,3.6068493703890367e-143,318.5904977738413
BAD,-2.0358368569109078,4.285533059772847,-38.799622124796436,5.570772183674429e-144,3.659038150159014e-143,318.575703378706
ANK1,2.560511543782629,1.7892231899909552,38.790303134843256,6.045097090889232e-144,3.9689047793002304e-143,318.493964389469
BUD13,-1.8004798167919254,4.0957062237288024,-38.782845957617596,6.453636806689176e-144,4.235335883983133e-143,318.42854800246096
SLC5A5,2.486503458520822,1.425593677338514,38.78266174534325,6.464071410883661e-144,4.240387039888444e-143,318.4269319547138
SPPL2B,-2.0861786427502236,4.334564717955967,-38.782529210498765,6.471589226173922e-144,4.2435213350966e-143,318.4257692573924
TUSC1,-2.3950836198212513,4.143203850454987,-38.77344876093463,7.008075127466007e-144,4.5933587631905855e-143,318.346103383705
GJB4,2.4646161869494474,1.4257739250371393,38.77122437465382,7.146151284389271e-144,4.681877795796152e-143,318.3265865215335
OASL,2.4341158763592508,1.748034388903439,38.76658624638942,7.442884855530857e-144,4.874224128645324e-143,318.28588940168027
HOXB9,2.7476547066232166,1.6626224139390733,38.76138012591896,7.790683501015417e-144,5.099835421121166e-143,318.2402052622069
REPIN1,-2.2546623956616543,4.8200770974932166,-38.75364935886396,8.337405244022225e-144,5.4554175082136135e-143,318.1723609164072
TPT1,-5.601017069665062,7.462148053657572,-38.750494377466104,8.571420017145892e-144,5.60617201121434e-143,318.14467101599894
FBXO16,2.1239660077131077,2.2259051375041072,38.74055489055274,9.352551375067579e-144,6.114492009161953e-143,318.0574283606418
GLUD1,-2.6142257632160457,5.154435568847493,-38.730224938835214,1.0240025980046503e-143,6.691878581390727e-143,317.96674541739253
PAFAH1B1,-2.116504410213922,4.679276712631777,-38.71429501030463,1.1776784215694646e-143,7.692907378012597e-143,317.8268762509832
PFDN2,-3.279847951691837,5.095564493556726,-38.712436957179094,1.1970453338843527e-143,7.816120628668151e-143,317.8105599749719
RNPEP,-2.0188051450368123,4.640536233312994,-38.70396567122566,1.289466247780311e-143,8.416035923144315e-143,317.73616492262727
BCAP31,-3.183967734118509,5.4705296477196175,-38.6988781674378,1.348371337476946e-143,8.796788237086329e-143,317.69148203909106
SLC25A23,-2.196592412641985,4.4196548031617615,-38.694987854689096,1.3952270618429573e-143,9.098642835294198e-143,317.65731175452675
SNX5,-2.14859540420208,4.915347175172159,-38.693276363178164,1.416353885822934e-143,9.232529033512457e-143,317.64227839409835
KAT2B,-2.047424978154832,4.067380245663684,-38.69038292450161,1.4528021022638044e-143,9.466133344493817e-143,317.61686224345925
HSP90AB1,-6.104877031449186,7.630614034884792,-38.68144784115831,1.571393527754854e-143,1.0234542875469799e-142,317.5383693197905
BEST3,2.0801507191364297,1.1569078713789558,38.67110964295192,1.7207601259438747e-143,1.1202661971676642e-142,317.4475379077064
CLU,-4.048826746181559,6.100355767930069,-38.66904167423224,1.7523036134471004e-143,1.1403226203810374e-142,317.4293671367374
VPS52,-1.9197387697535135,4.500536729680456,-38.667797562432014,1.7715588628494922e-143,1.1523689066700098e-142,317.41843515265964
FKBP7,-2.4675374741213396,4.136838168707889,-38.664749113921516,1.8196406664031019e-143,1.18314838964111e-142,317.3916476853418
UBQLN4,-1.8590170522054352,4.405173182547118,-38.66296343353602,1.8484102340693013e-143,1.2013503023611137e-142,317.3759559348621
WDR5,-2.262793529658862,4.4397078200471505,-38.65911236434441,1.9120161443239888e-143,1.2421688776547794e-142,317.3421131314083
SLC6A20,2.5655920804983747,1.5264544708608836,38.65870065283853,1.918944558007001e-143,1.2461473087803954e-142,317.33849494339177
PTDSS2,-2.1886324427092676,4.316721559786647,-38.65364521657412,2.0060974789690824e-143,1.3021977264992937e-142,317.2940652221468
GLOD4,-1.9129296486108287,4.497178177362311,-38.6498678374107,2.0737956653325246e-143,1.3455780169530852e-142,317.2608656331839
TPM1,-3.159433122305912,5.411719222218255,-38.64776841667626,2.1124059402678965e-143,1.3700562480263477e-142,317.24241294299395
TMEM131,-1.686115562842628,4.264266943501001,-38.63833344590812,2.2950084756004997e-143,1.4878648501507134e-142,317.15947824738464
MED29,-2.2137819225122173,4.704430399096609,-38.63820386888521,2.2976233449959655e-143,1.4889368354517789e-142,317.15833917028823
XRCC3,-2.319948338481735,4.289214957549298,-38.636350777765664,2.3353469514592278e-143,1.5127500453450656e-142,317.14204891101787
APMAP,-2.7990978267674884,5.10735984494843,-38.63299920676344,2.4051579959038694e-143,1.5573196923310674e-142,317.1125846428999
PCDHA9,2.798785854466503,1.6425129687177746,38.62599430562717,2.557889132803614e-143,1.6555197195512898e-142,317.05099876958843
PLEKHJ1,-2.3022106242542466,4.463624749343737,-38.62186252120265,2.6524928119436024e-143,1.7160321082448834e-142,317.0146699733782
FRAS1,2.373036194711153,1.8693376966094022,38.61975120599298,2.7021796368354933e-143,1.747447107110986e-142,316.99610537175494
HSD11B1,-3.528784919264994,4.384903330958632,-38.61431379769446,2.834475935831162e-143,1.8322355298060533e-142,316.94829218131196
ZMAT2,-2.894558749036421,5.209156850320899,-38.61404582230029,2.841161187828294e-143,1.8357907583264334e-142,316.9459356769591
FN3KRP,-2.4011827179242986,4.510921766496361,-38.591283493008355,3.470675173730787e-143,2.2416103874371323e-142,316.7457371545982
OLFML1,-2.918023057518683,4.188767172093987,-38.58747984580425,3.5887313543238453e-143,2.316893339548467e-142,316.7122771421643
CHCHD2,-3.797243913503272,5.902872862755879,-38.58419617872386,3.693878761206217e-143,2.383783093898412e-142,316.683389853285
UGT3A1,2.8383862229272827,1.5634128085247232,38.57516520544583,3.99925114855226e-143,2.5797751682123033e-142,316.6039350616638
PSMD4,-3.031924909518935,5.470726973394347,-38.571351112562425,4.13569854329714e-143,2.6666818916980057e-142,316.5703754984107
U2AF1L4,-2.168406006219992,4.256667454695478,-38.5656630552287,4.347897065491934e-143,2.802339981287519e-142,316.52032386914823
SURF4,-2.9049340350018467,5.357504973348781,-38.55944742082033,4.5922673277594935e-143,2.9586121619109414e-142,316.46562525569743
SHISA4,-2.156622765935781,4.081452532639657,-38.558203571931685,4.642797611088142e-143,2.9899230519972204e-142,316.45467860113564
TCEA3,-2.7481543672443056,4.718259815354098,-38.55282340468105,4.867855301647848e-143,3.1335553994979995e-142,316.4073275162334
HNF4A,2.5756484960687054,1.5070201769803542,38.54376537838075,5.271720769049419e-143,3.3921234429180475e-142,316.327599285824
VNN1,2.9224509590209573,2.009525880606112,38.54219920267599,5.34487927998596e-143,3.4377695302501056e-142,316.3138128598702
MRPL45,-2.3893828438749347,4.722056310057287,-38.541389362734094,5.383106139186381e-143,3.4609193808102394e-142,316.3066840389184
ZNF275,-2.5300742014074697,4.417981697716247,-38.539323258234134,5.481877563630087e-143,3.522959323879784e-142,316.2884962611384
LGALS8,-1.6142825560529777,4.298624680026436,-38.52925021353953,5.990051149038998e-143,3.84794326820058e-142,316.19981631221026
ZBBX,2.485108931727449,1.5035588642201143,38.52015626911257,6.489244274584689e-143,4.1668911826188914e-142,316.1197451950648
PPP1R7,-1.8719510265889956,4.401654095351724,-38.518755618888,6.569749517816276e-143,4.216837154245275e-142,316.1074117175873
SCAF4,-1.9212776781132228,4.415683739303575,-38.50321621265645,7.532915787837189e-143,4.8330488700092126e-142,315.97056249404403
RPL28,-4.3774184098371265,6.5434705922378855,-38.50235999813714,7.5899199225444425e-143,4.867605787178812e-142,315.9630212864569
PDCD5,-2.6464453212642582,4.980142104306704,-38.49585710603909,8.037202631822198e-143,5.152325925565488e-142,315.905743335649
ASPHD2,2.3046221191166936,1.8733140368652,38.49461220200366,8.125794197476824e-143,5.206963199442327e-142,315.8947775283616
GPR19,2.186968556414104,1.3300466462039509,38.49356232253597,8.201266982551884e-143,5.2531523170290976e-142,315.8855294557889
LSM2,-2.583066699596779,4.752851868294857,-38.49069422115935,8.41104477838321e-143,5.385293986258749e-142,315.86026451265843
IGSF23,2.328170749456468,1.3279894601005344,38.47424701778514,9.722109870907599e-143,6.222150317380863e-142,315.71536222400346
SLCO4C1,2.4134796162384347,1.4173825997515839,38.467298911953264,1.033573664840679e-142,6.612139166068748e-142,315.6541382531826
GSTP1,-4.8112796186776645,6.70123111980195,-38.460812428407415,1.0943562014156995e-142,6.998096138532763e-142,315.59697648340335
RPA1,-2.2354369219392503,4.5431124022535725,-38.45491087725454,1.1527629195327037e-142,7.368548121222665e-142,315.54496483939863
ARMC10,-1.739023625409473,4.270232763143863,-38.454769011508326,1.1542047224459498e-142,7.374720602822967e-142,315.543714492507
PCDHA8,2.747601594318739,1.6709966133947831,38.45375349240321,1.1645784730284677e-142,7.437934593923673e-142,315.53476404755304
WDR19,-2.168614496145813,4.391489786814415,-38.4530745995324,1.171565545080887e-142,7.479475334795044e-142,315.52878044165993
BCKDK,-2.0290890800415577,4.619173829649455,-38.45113093106242,1.191802569243718e-142,7.605536956096705e-142,315.51164907621296
TMEM243,-2.2165906996944145,4.123687108683462,-38.45056256653753,1.1977861426717716e-142,7.640573219810708e-142,315.50663945983393
MALL,2.1490476705902886,1.432885754556569,38.43634869644793,1.357617242342985e-142,8.656556545660004e-142,315.38134402150627
AMN,2.6215803697376483,2.1693072874663035,38.42333459371742,1.5226263598356529e-142,9.704706609520408e-142,315.2666024522868
RBM14,-1.963451409138146,4.499757803195899,-38.417975478415265,1.5962829763181235e-142,1.01699838491218e-141,315.21934654700783
TIMP3,-3.9888446547409697,5.236371327759425,-38.40393803057497,1.8065809546768732e-142,1.1505068185047455e-141,315.0955493781568
ZGPAT,-1.9906573775696028,4.2704643698704166,-38.402785903873344,1.825026784805546e-142,1.1617761957693504e-141,315.08538760616955
NOL7,-2.4348852243787857,4.813845394049703,-38.40172665013928,1.8421520966752427e-142,1.1721960424530058e-141,315.07604482883534
STMN3,-2.8423186888940006,4.76615893921694,-38.39867552102671,1.8923855914188137e-142,1.203666038599367e-141,315.0491326287542
FAXDC2,-3.054726282013336,4.292463822535014,-38.39770135178183,1.90871141876049e-142,1.2135518248670964e-141,315.0405398151235
SESN1,-2.1458243073508774,4.319732130881306,-38.38706495535328,2.096410486994623e-142,1.3323432754441e-141,314.9467120987968
ZNF146,-2.425644814097696,4.963531146679236,-38.36498350554364,2.5472115919101732e-142,1.6181793738927303e-141,314.7518781317954
RPL31,-4.8917975731893995,6.842759327286017,-38.36000952882162,2.661477296210207e-142,1.690076275674608e-141,314.7079822378668
UBAC1,-1.8795113669895618,4.2569096321532385,-38.35781902909875,2.713414045056472e-142,1.7223506856489606e-141,314.6886498568674
S100A6,-5.015453341551079,6.7677716623108095,-38.34834976256592,2.949866033950577e-142,1.871672475781505e-141,314.6050714139063
DNAH10,2.46986378063376,1.5423426352497194,38.34740900892026,2.974455840720668e-142,1.8865017224030184e-141,314.5967674433724
RPL21,-5.180181388019544,6.775684752623063,-38.344519342149816,3.0512784416249467e-142,1.9344330947149886e-141,314.57125985436966
MCM3AP,-1.493116205406185,4.421713234538993,-38.341638883582974,3.1298340844762806e-142,1.983423498378422e-141,314.54583251084324
F2,2.4450651722150867,1.6758102698519608,38.33906002147169,3.2018817674907254e-142,2.0282513216726526e-141,314.5230666416614
CAPN7,-1.9350015076321285,4.34384527906509,-38.3339800937716,3.348699094195873e-142,2.1203864092766016e-141,314.4782192538018
CAV1,-3.4182891534340025,5.042381451138167,-38.32634347528166,3.5821941070583915e-142,2.2673078189669132e-141,314.4107944416817
SNX12,-2.36442213977479,4.533830656660594,-38.320764801127446,3.763011158144464e-142,2.3807809157410724e-141,314.36153491856817
GPCPD1,-2.440169317952314,4.536008627707318,-38.31901104301584,3.821721685758369e-142,2.416938565497167e-141,314.3460484854036
UNC119B,-2.215345208344671,4.437145185649241,-38.31834640607906,3.844210693854764e-142,2.4301687847519422e-141,314.34017935708704
MAGEH1,-2.8947812522367573,4.272333991246648,-38.31594594844258,3.926543410407332e-142,2.4812037674577215e-141,314.318981469573
NKAIN4,2.420349112712054,1.604529233473611,38.31459608874264,3.9736153715180226e-142,2.5099247501660332e-141,314.3070608541376
TXLNG,-2.0496325255574352,4.329006388033428,-38.31033558923292,4.125925897875419e-142,2.6050689077168562e-141,314.26943487746513
DIABLO,2.07893033359705,2.6342214380631037,38.305847146571814,4.292715061365746e-142,2.7092734666027984e-141,314.229793403847
TAF15,-2.600560887436991,5.207454963722253,-38.30405319495449,4.36125175020731e-142,2.751408028806958e-141,314.213948700513
PRPS2,-4.090819863676167,5.2984126260370346,-38.30395765845953,4.3649322405513555e-142,2.7526087354095845e-141,314.21310488309126
PLXNA3,-2.002120994404343,4.5221915185501445,-38.3039033258993,4.3670267597606444e-142,2.752808728334264e-141,314.2126249951756
CAMKK2,-1.8497422468658615,4.301531234247029,-38.30274592128033,4.4118845945507795e-142,2.779953970724267e-141,314.20240222557015
OLIG3,2.742270775574114,1.5140177324532649,38.28972248063202,4.94959915668166e-142,3.117502714057973e-141,314.0873612361568
MED13L,-1.6680466905918543,4.268174724126681,-38.28952028130283,4.9584455808416244e-142,3.1218050876453285e-141,314.0855749659237
DCAF11,-1.981711050772732,4.654644598581515,-38.28891765292542,4.984905224208578e-142,3.137188627084212e-141,314.08025119330387
DNPEP,-2.094477624467847,4.481006034726171,-38.284808938483174,5.169115331088887e-142,3.251797654260954e-141,314.0439525550409
